,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
1645,Edison,3.53,2103,505,,English,800 pages,Hardcover,Published October 22nd 2019 by Random House,Biography,Edmund Morris
1646,Autobiography,3.61,12137,1151,,English,457 pages,Paperback,Published October 17th 2013 by Penguin Books,Music,Morrissey
1647,Born With Teeth,3.92,8774,1484,2.0,English,302 pages,Hardcover,"Published April 14th 2015 by Little, Brown and Company",Nonfiction,Kate Mulgrew
1648,"That Woman: The Life of Wallis Simpson, Duchess of Windsor",3.42,4317,595,,English,344 pages,Hardcover,Published June 7th 2012 by George Weidenfeld & Nicholson (first published October 1st 2011),Biography,Anne Sebba
1649,The Secret Life of Marilyn Monroe,4.06,4869,444,,English,560 pages,Hardcover,Published August 27th 2009 by Grand Central Publishing (first published 2009),Biography,J. Randy Taraborrelli
1650,Not Without My Daughter,4.14,31909,1700,,English,528 pages,Paperback,Published July 5th 2004 by Transworld Publishers Ltd (first published 1987),Nonfiction,Betty Mahmoody
1651,Richard Nixon: The Life,4.37,2414,358,5.0,,752 pages,Hardcover,Published March 28th 2017 by Doubleday,Biography,John A. Farrell
1652,Stolen Innocence,3.92,28448,2248,,English,438 pages,Hardcover,Published May 13th 2008 by William Morrow,Nonfiction,Elissa Wall
1653,The Boy Who Loved Math: The Improbable Life of Paul Erdos,4.19,3052,492,3.0,English,48 pages,Hardcover,Published June 25th 2013 by Roaring Brook Press (first published January 1st 2013),Childrens,Deborah Heiligman
1654,My Bondage and My Freedom,4.37,11416,358,,English,432 pages,Paperback,Published February 4th 2003 by Penguin Classics (first published 1855),History,Frederick Douglass
1655,Go Forward with Faith: The Biography of Gordon B. Hinckley,4.56,7993,539,,English,653 pages,Hardcover,Published December 1st 1996 by Shadow Mountain (first published November 1996),Biography,Sheri Dew
1656,Edie: American Girl,4.06,6798,331,,English,564 pages,Paperback,Published October 14th 1994 by Grove Press (first published 1982),Biography,Jean Stein
1657,A Grief Observed,4.21,72694,4535,,English,76 pages,Paperback,Published April 21st 2015 by Harper One (first published 1961),Nonfiction,C.S. Lewis
1658,A Fighting Chance,4.16,14429,1805,2.0,English,365 pages,Hardcover,Published April 22nd 2014 by Metropolitan Books (first published April 15th 2014),Politics,Elizabeth Warren
1659,Queen of Scots: The True Life of Mary Stuart,3.93,4404,423,3.0,English,581 pages,Hardcover,Published April 7th 2004 by Houghton Mifflin (first published January 19th 2004),History,John Guy
1660,Dr. Mütter's Marvels: A True Tale of Intrigue and Innovation at the Dawn of Modern Medicine,3.99,7092,965,,,371 pages,Hardcover,Published September 4th 2014 by Avery,Nonfiction,Cristin O'Keefe Aptowicz
1661,Shakespeare: The Biography,4.01,2030,197,,English,608 pages,Paperback,Published November 14th 2006 by Anchor (first published September 26th 2005),Biography,Peter Ackroyd
1662,"Lucrezia Borgia: Life, Love, and Death in Renaissance Italy",3.71,4538,238,,English,366 pages,Paperback,Published November 1st 2005 by Penguin Books (first published October 21st 2004),History,Sarah Bradford
1663,Rosalind Franklin: The Dark Lady of DNA,4.12,2199,227,2.0,English,416 pages,Paperback,Published September 30th 2003 by Harper Perennial (first published June 17th 2002),Science,Brenda Maddox
1664,House of Dreams: The Life of L. M. Montgomery,4.04,2282,522,1.0,English,339 pages,Hardcover,Published June 12th 2018 by Candlewick Press,Nonfiction,Liz Rosenberg
1665,Beatrix Potter: A Life in Nature,4.07,1880,288,,English,584 pages,Hardcover,Published January 9th 2007 by St. Martin's Press (first published December 19th 2006),Biography,Linda Lear
1666,Hitler: 1936-1945 Nemesis,4.37,5093,151,2.0,English,1168 pages,Paperback,Published September 11th 2001 by W.W. Norton & Company (first published 2000),History,Ian Kershaw
1667,Story of a Soul: The Autobiography of St. Thérèse of Lisieux,4.39,15747,904,,English,306 pages,Paperback,Published January 1st 1996 by ICS Publications (first published September 30th 1898),Christianity,Thérèse de Lisieux
1668,Confessions of a Prairie Bitch: How I Survived Nellie Oleson and Learned to Love Being Hated,4.03,15019,1869,1.0,English,302 pages,Hardcover,Published June 15th 2010 by It Books,Nonfiction,Alison Arngrim
1669,Jonathan Edwards,4.33,1972,177,6.0,English,640 pages,Paperback,Published July 11th 2004 by Yale University Press (first published January 1st 2003),Biography,George M. Marsden
1670,Shantaram,4.27,198021,15513,1.0,English,936 pages,Paperback,Published 2004 by Scribe (first published 2003),Fiction,Gregory David Roberts
1671,"The Rainbow Comes and Goes: A Mother and Son on Life, Love, and Loss",3.89,23221,2676,1.0,English,320 pages,ebook,Published April 5th 2016 by Harper,Nonfiction,Anderson Cooper
1672,She-Wolves: The Women Who Ruled England Before Elizabeth,4.02,7410,574,,English,480 pages,Hardcover,Published 2011 by Faber & Faber,History,Helen Castor
1673,The Man Who Loved China: The Fantastic Story of the Eccentric Scientist Who Unlocked the Mysteries of the Middle Kingdom,3.83,4399,674,,English,316 pages,Hardcover,Published May 6th 2008 by Harper (NYC),History,Simon Winchester
1674,La educación de Henry Adams,3.64,4552,398,1.0,Spanish,561 pages,Hardcover,Published January 2001 by Alba Editorial (first published 1918),Biography,Henry Adams
1675,Touching the Void: The True Story of One Man's Miraculous Survival,4.22,56317,2126,2.0,English,218 pages,Paperback,Published February 3rd 2004 by Harper Perennial (first published 1988),Nonfiction,Joe Simpson
1676,Paul: A Biography,4.34,3953,626,,English,480 pages,ebook,Published February 27th 2018 by HarperOne,Biography,N.T. Wright
1677,Where Am I Now?,3.85,12479,1607,1.0,English,259 pages,Paperback,Published September 13th 2016 by Penguin Books,Nonfiction,Mara Wilson
1678,Tesla: Inventor of the Electrical Age,3.88,2019,215,2.0,English,520 pages,Hardcover,Published May 12th 2013 by Princeton University Press (first published January 1st 2013),Biography,W. Bernard Carlson
1679,Deng Xiaoping and the Transformation of China,4.45,2874,290,2.0,English,928 pages,Hardcover,Published September 26th 2011 by Belknap Press,History,Ezra F. Vogel
1680,Alexander the Great,4.28,3397,299,1.0,English,391 pages,Hardcover,Published January 4th 2011 by Simon & Schuster (first published December 23rd 2010),History,Philip Freeman
1681,Under the Tuscan Sun,3.77,323522,4001,,English,304 pages,Paperback,Published September 2nd 1997 by Broadway Books (first published 1996),Travel,Frances Mayes
1682,The Churchill Factor: How One Man Made History,4.05,7449,751,,,400 pages,Hardcover,Published November 13th 2014 by Riverhead Books (first published October 2014),History,Boris Johnson
1683,"The Fellowship: The Literary Lives of the Inklings: J.R.R. Tolkien, C.S. Lewis, Owen Barfield, Charles Williams",4.09,1717,364,1.0,English,656 pages,ebook,"Published June 2nd 2015 by Farrar, Straus and Giroux",Biography,Philip Zaleski
1684,Walt Disney: An American Original,4.32,4370,387,,English,379 pages,Hardcover,Published May 1st 1994 by Disney Editions (first published 1960),Biography,Bob Thomas
1685,Augustine of Hippo: A Biography,4.29,2006,164,,English,576 pages,Paperback,Published November 24th 2000 by University of California Press (first published 1967),Biography,Peter Brown
1686,Min kamp 1,4.09,39792,4089,9.0,Norwegian,435 pages,Hardcover,Published 2009 by Forlaget okober,Fiction,Karl Ove Knausgård
1687,The Monk of Mokha,4.06,17447,2045,1.0,English,353 pages,Kindle Edition,Published January 30th 2018 by Knopf (first published January 25th 2018),Nonfiction,Dave Eggers
1688,Stalin’s Daughter: The Extraordinary and Tumultuous Life of Svetlana Alliluyeva,3.96,4428,629,5.0,English,741 pages,Hardcover,Published June 2nd 2015 by Harper,Biography,Rosemary Sullivan
1689,A Great and Terrible King: Edward I and the Forging of Britain,4.15,3990,331,,English,400 pages,Hardcover,Published March 6th 2008 by Hutchinson,History,Marc Morris
1690,"Agent Zigzag: A True Story of Nazi Espionage, Love, and Betrayal",4.12,15848,1413,,English,364 pages,Hardcover,Published September 4th 2007 by Crown,Nonfiction,Ben Macintyre
1691,Memoirs of a Dutiful Daughter,4.11,13665,1022,,English,359 pages,Paperback,Published August 2nd 2005 by Harper Perennial Modern Classics (first published January 1st 1958),Nonfiction,Simone de Beauvoir
1692,Alive: The Story of the Andes Survivors,4.11,72089,1706,,English,318 pages,Paperback,Published December 3rd 1975 by Avon (first published 1974),Nonfiction,Piers Paul Read
1693,The Lives of the Artists,3.77,29313,138,,English,616 pages,Paperback,Published July 16th 1998 by Oxford University Press (first published 1550),Art,Giorgio Vasari
1694,My Stroke of Insight: A Brain Scientist's Personal Journey,3.90,27301,3849,,English,188 pages,Paperback,Published November 1st 2006 by Lulu.com (first published 2006),Nonfiction,Jill Bolte Taylor
1695,Beyond the Wand: The Magic and Mayhem of Growing Up a Wizard,4.43,28828,4234,,English,288 pages,Hardcover,Published October 18th 2022 by Grand Central Publishing,Nonfiction,Tom Felton
1696,Gender Queer: A Memoir,4.33,32059,4927,1.0,English,240 pages,Paperback,Published May 28th 2019 by Oni Press,Sequential Art,Maia Kobabe
1697,A Full Life: Reflections at Ninety,3.83,5003,828,1.0,English,257 pages,Hardcover,Published July 7th 2015 by Simon Schuster,Biography,Jimmy Carter
1698,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,3.84,39351,3249,1.0,English,288 pages,Kindle Edition,Published June 8th 2010 by HarperCollins e-books,Nonfiction,Anthony Bourdain
1699,Lyndon Johnson and the American Dream,3.86,4303,428,,English,448 pages,Paperback,Published June 15th 1991 by St. Martin's Griffin (first published January 1st 1976),History,Doris Kearns Goodwin
1700,Jane Austen: A Life,3.68,4295,263,2.0,English,192 pages,Paperback,Published May 31st 2005 by Penguin Books (first published 2001),Biography,Carol Shields
1701,American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road,4.39,36982,2974,1.0,English,328 pages,Hardcover,Published May 2nd 2017 by Portfolio,Nonfiction,Nick Bilton
1702,Shark Lady: The True Story of How Eugenie Clark Became the Ocean's Most Fearless Scientist,4.45,2394,497,,English,40 pages,,Published June 1st 2017 by Sourcebooks Jabberwocky,Childrens,Jess Keating
1703,Six Dots: A Story of Young Louis Braille,4.30,1815,487,2.0,English,34 pages,Hardcover,Published September 6th 2016 by Alfred A. Knopf Books for Young Readers,Childrens,Jen Bryant
1704,Logicomix: An Epic Search for Truth,4.05,18416,1751,4.0,English,347 pages,Paperback,Published October 5th 2009 by Bloomsbury (NYC) (first published September 29th 2009),Sequential Art,Apostolos Doxiadis
1705,The Story of Ruby Bridges,4.44,12693,781,1.0,English,32 pages,Paperback,Published June 1st 2004 by Scholastic Paperbacks (first published 1995),Childrens,Robert Coles
1706,My American Journey,4.07,6529,315,,,656 pages,Paperback,Published March 4th 2003 by Ballantine Books (first published September 1995),Biography,Colin Powell
1707,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,3.75,66458,5423,1.0,English,388 pages,Hardcover,Published October 1st 2007 by Simon & Schuster (first published 2007),Nonfiction,A.J. Jacobs
1708,Confessions,3.59,8531,444,,English,676 pages,Paperback,Published May 18th 2000 by Oxford University Press (first published 1782),Philosophy,Jean-Jacques Rousseau
1709,I Am Dynamite! A Life of Nietzsche,4.30,2137,342,1.0,English,464 pages,Hardcover,Published October 30th 2018 by Tim Duggan Books (first published October 4th 2018),Philosophy,Sue Prideaux
1710,Small Fry: A Memoir,3.80,24693,2673,1.0,English,383 pages,Hardcover,Published September 4th 2018 by Grove Press (first published September 2018),Autobiography,Lisa Brennan-Jobs
1711,The Noisy Paint Box,4.17,4176,680,6.0,English,32 pages,Hardcover,Published February 11th 2014 by Alfred A. Knopf (first published January 31st 2014),Childrens,Barb Rosenstock
1712,"The Greatest Knight: The Remarkable Life of William Marshal, The Power Behind Five English Thrones",4.25,3624,517,,English,464 pages,Hardcover,Published December 2nd 2014 by Ecco,History,Thomas Asbridge
1713,Jag är Zlatan: Zlatans egen berättelse,3.88,15595,1018,1.0,Swedish,432 pages,Hardcover,Published November 10th 2011 by Albert Bonniers Förlag,Biography,Zlatan Ibrahimović
1714,The Emperor of All Maladies: A Biography of Cancer,4.32,94371,7685,7.0,English,571 pages,Hardcover,Published November 16th 2010 by Scribner,Nonfiction,Siddhartha Mukherjee
1715,"The Tigress of Forlì: Renaissance Italy's Most Courageous and Notorious Countess, Caterina Riario Sforza de Medici",4.05,2453,286,,English,316 pages,Hardcover,Published October 18th 2011 by Houghton Mifflin Harcourt (first published 2011),History,Elizabeth Lev
1716,"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",3.76,34560,4019,3.0,English,291 pages,Hardcover,Published March 1st 2011 by Random House (first published 2001),Food and Drink,Gabrielle Hamilton
1717,Jack: A Life of C. S. Lewis,4.09,2752,169,1.0,English,466 pages,Paperback,Published June 1st 2005 by Crossway Books (first published June 1st 1988),Biography,George Sayer
1718,"The Inklings: C.S. Lewis, J.R.R. Tolkien, Charles Williams, and Their Friends",3.95,3260,217,2.0,English,287 pages,Hardcover,Published February 27th 1979 by Houghton Mifflin (T) (first published 1978),Biography,Humphrey Carpenter
1719,King of the World: Muhammad Ali and the Rise of an American Hero,4.28,4227,371,2.0,English,343 pages,Paperback,Published December 10th 1999 by Picador (first published 1998),Biography,David Remnick
1720,Dorothy Parker: What Fresh Hell Is This?,3.97,4069,230,,English,460 pages,Paperback,Published March 3rd 1989 by Penguin Books (first published 1987),Biography,Marion Meade
1721,Brazen: Rebel Ladies Who Rocked the World,4.53,7532,1438,3.0,English,296 pages,Paperback,Published March 6th 2018 by First Second,Sequential Art,Pénélope Bagieu
1722,The Last Boy: Mickey Mantle and the End of America's Childhood,3.96,6159,531,2.0,English,456 pages,Hardcover,Published October 12th 2010 by Harper,Sports,Jane Leavy
1723,A Very Punchable Face,4.22,41475,5378,2.0,English,312 pages,Hardcover,Published July 14th 2020 by Crown Publishing Group (NY),Nonfiction,Colin Jost
1724,"Promise Me, Dad: A Year of Hope, Hardship, and Purpose",4.15,22372,2478,,English,260 pages,Hardcover,Published November 14th 2017 by Flatiron Books,Nonfiction,Joe Biden
1725,Plutarch's Lives: Volume I,4.10,5518,166,,English,766 pages,Paperback,Published April 10th 2001 by Modern Library (first published 100),History,Plutarch
1726,Abraham Lincoln: The Prairie Years and the War Years,4.28,5052,218,2.0,English,762 pages,Hardcover,Published August 1st 2005 by Galahad Books (first published 1939),Biography,Carl Sandburg
1727,Eisenhower: Soldier and President,4.02,12248,169,,English,640 pages,Paperback,Published October 15th 1991 by Simon Schuster (first published 1990),Biography,Stephen E. Ambrose
1728,Stay Sexy & Don't Get Murdered: The Definitive How-To Guide,4.09,66392,6052,1.0,English,304 pages,Kindle Edition,Published May 28th 2019 by Forge Books,Nonfiction,Karen Kilgariff
