,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
4506,Christianity and Liberalism,4.28,4799,479,,English,189 pages,Paperback,Published August 7th 1946 by William B. Eerdmans Publishing Company (first published November 30th 1922),Religion,J. Gresham Machen
4507,The Songs of Jesus: A Year of Daily Devotions in the Psalms,4.49,2579,250,,,384 pages,Hardcover,Published November 10th 2015 by Viking (first published November 2015),Christian,Timothy J. Keller
4508,Letters from a Skeptic: A Son Wrestles with His Father's Questions about Christianity,3.99,4392,387,,English,190 pages,Hardcover,Published December 14th 1993 by Chariot Victor Publishing,Christian,Gregory A. Boyd
4509,Born Again,4.26,5927,238,,English,351 pages,Paperback,Published September 1st 2004 by Chosen Books (first published November 30th 1975),Biography,Charles W. Colson
4510,The Regime: Evil Advances,4.03,5177,153,,English,416 pages,Paperback,Published April 1st 2006 by Tyndale House Publishers (first published October 26th 2005),Christian Fiction,Tim LaHaye
4511,No Wonder They Call Him the Savior: Experiencing the Truth of the Cross,4.29,5521,131,,English,224 pages,Paperback,Published September 1st 2005 by Thomas Nelson Publishers (first published 1985),Christian,Max Lucado
4512,Sunrise,4.31,10060,278,,English,301 pages,Paperback,Published May 8th 2007 by Tyndale House Publishers (first published January 1st 2007),Christian Fiction,Karen Kingsbury
4513,Be the Bridge: Pursuing God's Heart for Racial Reconciliation,4.47,6822,869,,,256 pages,Paperback,Published October 15th 2019 by Waterbrook Press,Nonfiction,LaTasha Morrison
4514,The Vow,3.82,28935,2028,,English,224 pages,Hardcover,Published June 1st 2000 by B&H Publishing Group,Nonfiction,Kim Carpenter
4515,The Furious Longing of God,4.22,5056,387,,English,144 pages,Hardcover,Published March 1st 2009 by David C Cook (first published January 1st 2009),Christian,Brennan Manning
4516,The Autobiography of George Muller,4.42,6205,304,,English,240 pages,Paperback,Published February 1st 1996 by Whitaker House (first published January 1st 1899),Biography,George Müller
4517,Thorn in My Heart,3.95,7365,479,,English,484 pages,Paperback,Published March 18th 2003 by Waterbrook Press (first published January 1st 2003),Christian Fiction,Liz Curtis Higgs
4518,"23 Minutes In Hell: One Man's Story About What He Saw, Heard, and Felt in That Place of Torment",3.76,7169,561,,English,169 pages,Paperback,Published January 30th 2006 by Charisma House,Christian,Bill Wiese
4519,In a Pit with a Lion on a Snowy Day: How to Survive and Thrive When Opportunity Roars,4.16,6439,538,,English,192 pages,Paperback,Published October 9th 2006 by Multnomah (first published January 1st 2006),Christian,Mark Batterson
4520,The Door in the Dragon's Throat,3.84,5161,248,,English,128 pages,Paperback,Published July 14th 2004 by Crossway Books (first published 1985),Christian,Frank E. Peretti
4521,The Measure of a Lady,3.94,12332,576,2.0,English,316 pages,Paperback,Published June 1st 2006 by Bethany House Publishers (first published January 1st 2006),Christian Fiction,Deeanne Gist
4522,Absolute Surrender,4.50,3024,299,,English,127 pages,Paperback,Published July 1st 2005 by Bridge-Logos (first published 1885),Christian,Andrew Murray
4523,The Prodigal Prophet: Jonah and the Mystery of God's Mercy,4.49,3167,452,,,5 pages,Audio CD,Published October 2nd 2018 by Books on Tape (first published 2018),Christian,Timothy J. Keller
4524,The Armor of God - Bible Study Book,4.69,4023,304,,English,192 pages,Paperback,Published August 1st 2015 by Lifeway Church Resources (first published January 1st 2015),Christian,Priscilla Shirer
4525,Anything: The Prayer That Unlocked My God and My Soul,4.26,3741,302,,English,208 pages,Paperback,Published April 1st 2012 by Thomas Nelson US (first published 2011),Christian,Jennie Allen
4526,A Bride in the Bargain,4.09,10880,812,1.0,English,365 pages,Paperback,Published June 1st 2009 by Bethany House Publishers,Christian Fiction,Deeanne Gist
4527,Cape Refuge,4.11,10142,489,,English,400 pages,Paperback,Published April 7th 2002 by Zondervan,Christian Fiction,Terri Blackstock
4528,Paul: A Biography,4.34,3955,626,,English,480 pages,ebook,Published February 27th 2018 by HarperOne,Biography,N.T. Wright
4529,No God but One: Allah or Jesus?: A Former Muslim Investigates the Evidence for Islam and Christianity,4.61,2752,332,,,320 pages,Paperback,Published August 30th 2016 by Zondervan (first published August 16th 2016),Christian,Nabeel Qureshi
4530,The Bridge,4.02,12484,1357,,English,258 pages,Hardcover,Published October 23rd 2012 by Howard Books,Christian Fiction,Karen Kingsbury
4531,Skin,3.78,13708,764,,English,395 pages,Hardcover,Published April 3rd 2007 by Thomas Nelson Publishers (first published April 3rd 2006),Christian Fiction,Ted Dekker
4532,The Confession,4.03,9734,371,,English,286 pages,Paperback,Published 1997 by Bethany House Publishers,Christian Fiction,Beverly Lewis
4533,Reading While Black: African American Biblical Interpretation as an Exercise in Hope,4.46,4263,759,1.0,English,200 pages,Kindle Edition,Published September 1st 2020 by IVP Academic,Religion,Esau McCaulley
4534,I'm Still Here: Black Dignity in a World Made for Whiteness,4.39,65278,6251,,English,185 pages,Hardcover,Published May 15th 2018 by Convergent Books,Nonfiction,Austin Channing Brown
4535,If I Run,4.10,18034,2158,1.0,English,305 pages,Paperback,Published February 16th 2016 by Zondervan,Christian Fiction,Terri Blackstock
4536,The Religious Affections,4.23,5775,207,,English,382 pages,Paperback,Published October 1st 1986 by Banner of Truth Trust (first published 1746),Religion,Jonathan Edwards
4537,Counted with the Stars,4.39,6142,827,,English,345 pages,Paperback,Published April 5th 2016 by Bethany House,Christian Fiction,Connilyn Cossette
4538,All of Grace,4.54,2827,270,,English,142 pages,Paperback,Published January 1st 2007 by Bridge-Logos (first published November 30th 1885),Christian,Charles Haddon Spurgeon
4539,Killing Jesus: A History,3.96,34351,3425,1.0,English,293 pages,Hardcover,Published September 24th 2013 by Henry Holt and Co.,History,Bill O'Reilly
4540,The Covenant,4.11,13762,883,,English,320 pages,Paperback,Published September 1st 2002 by Bethany House Publishers,Christian Fiction,Beverly Lewis
4541,Girl Meets God,3.86,8439,660,1.0,English,320 pages,Paperback,Published December 30th 2003 by Random House Trade Paperbacks (first published 2002),Autobiography,Lauren F. Winner
4542,You're Not Enough (and That's Ok): Escaping the Toxic Culture of Self-Love,4.22,5440,855,,,224 pages,Kindle Edition,Published August 11th 2020 by Sentinel,Nonfiction,Allie Beth Stuckey
4543,The Grand Weaver: How God Shapes Us Through the Events of Our Lives,4.22,3047,252,,English,200 pages,Hardcover,Published July 8th 2007 by Zondervan Publishing Company (first published July 1st 2007),Christian,Ravi Zacharias
4544,"Sit, Walk, Stand",4.43,3666,254,,English,80 pages,Paperback,Published November 4th 1977 by Tyndale House Publishers,Christian,Watchman Nee
4545,Unoffendable: How Just One Change Can Make All of Life Better,4.46,5288,843,,English,214 pages,Paperback,Published April 14th 2015 by Thomas Nelson (first published April 1st 2015),Nonfiction,Brant Hansen
4546,Angels: God's Secret Agents,4.03,3697,256,,English,175 pages,Hardcover,Published September 1st 1975 by Doubleday Books,Christian,Billy Graham
4547,How People Change,4.25,4218,256,,English,255 pages,Paperback,Published May 28th 2006 by New Growth Press,Psychology,Timothy S. Lane
4548,The Proposal,3.89,6316,216,,English,297 pages,Paperback,Published January 1st 2002 by Harvest House Publishers,Christian Fiction,Lori Wick
4549,True Honor,4.34,9433,180,2.0,English,352 pages,Paperback,Published November 1st 2005 by Tyndale House Publishers (first published January 1st 2002),Christian Fiction,Dee Henderson
4550,The Case for Christianity,4.15,2633,72,,English,64 pages,Paperback,Published March 1st 1999 by B&H Publishing Group (first published 1942),Christian,C.S. Lewis
4551,The Vanishings: Four Kids Face Earth's Last Days Together,4.00,4514,262,,English,160 pages,Paperback,Published July 1st 1998 by Tyndale House Publishers (first published June 26th 1998),Christian,Jerry B. Jenkins
4552,Mark of the Lion Trilogy,4.77,12508,848,,English,1468 pages,Paperback,Published September 1st 1998 by Tyndale House (first published 1993),Christian Fiction,Francine Rivers
4553,Story of a Soul: The Autobiography of St. Thérèse of Lisieux,4.39,15747,904,,English,306 pages,Paperback,Published January 1st 1996 by ICS Publications (first published September 30th 1898),Christianity,Thérèse de Lisieux
4554,A Call to Spiritual Reformation: Priorities from Paul and His Prayers,4.36,2828,255,,English,232 pages,Paperback,Published June 1st 1992 by Baker Academic,Prayer,D.A. Carson
4555,"The Gospel According to Jesus: What Does Jesus Mean When He Says ""Follow Me""?",4.43,3845,230,,English,302 pages,Paperback,Published March 1st 1994 by Zondervan (first published 1988),Religion,John F. MacArthur Jr.
4556,Unplanned: The Dramatic True Story of a Former Planned Parenthood Leader's Eye-Opening Journey Across the Life Line,4.30,8079,1178,,English,267 pages,Hardcover,Published January 11th 2011 by SaltRiver (first published 2010),Nonfiction,Abby Johnson
4557,Not Yet Married: The Pursuit of Joy in Singleness and Dating,4.33,2511,302,,English,208 pages,Paperback,Published June 30th 2017 by Crossway Books (first published June 7th 2017),Christian,Marshall Segal
4558,The Silent Songbird,4.04,5266,602,1.0,English,296 pages,Hardcover,Published November 8th 2016 by Thomas Nelson,Romance,Melanie Dickerson
4559,My Stubborn Heart,4.17,5583,661,1.0,English,343 pages,Paperback,Published May 1st 2012 by Bethany House,Romance,Becky Wade
4560,Heretics,4.18,4513,436,,English,176 pages,Paperback,Published June 23rd 2006 by Dover Publications (first published 1905),Philosophy,G.K. Chesterton
4561,The Case for the Real Jesus: A Journalist Investigates Current Attacks on the Identity of Christ,4.37,3797,188,,English,311 pages,Hardcover,Published August 19th 2007 by Zondervan Publishing Company,Christian,Lee Strobel
4562,The Door Within,3.94,8123,552,,English,350 pages,Paperback,Published May 6th 2007 by Thomas Nelson Publishers (first published April 8th 2005),Fantasy,Wayne Thomas Batson
4563,When Breaks the Dawn,4.15,7586,267,,English,215 pages,Paperback,Published February 1st 2005 by Bethany House Publishers (first published 1985),Christian Fiction,Janette Oke
4564,The Way of the Heart: The Spirituality of the Desert Fathers and Mothers,4.26,7163,453,,English,96 pages,Paperback,Published September 22nd 2009 by HarperOne (first published 1981),Spirituality,Henri J.M. Nouwen
4565,Deeper: Real Change for Real Sinners (Union),4.60,2248,411,,English,193 pages,Kindle Edition,Published August 13th 2021,Christian,Dane C. Ortlund
4566,"Winning the War in Your Mind: Change Your Thinking, Change Your Life",4.28,7684,438,,English,256 pages,Hardcover,Published February 16th 2021 by Zondervan,Christian,Craig Groeschel
4567,"When God Doesn't Fix It: Lessons You Never Wanted to Learn, Truths You Can't Live Without",4.51,3362,476,,English,304 pages,Paperback,Published September 15th 2015 by Thomas Nelson,Christian,Laura Story
4568,What Is the Gospel?,4.26,5831,368,,English,127 pages,Hardcover,Published March 9th 2010 by Crossway Books,Religion,Greg Gilbert
4569,Raising Dragons,3.87,7495,449,,English,399 pages,Paperback,Published June 21st 2004 by Scrub Jay Journeys (first published June 1st 2004),Fantasy,Bryan Davis
4570,Jesus Wants to Save Christians: A Manifesto for the Church in Exile,3.78,7270,323,,English,224 pages,Hardcover,Published September 22nd 2008 by Zondervan (first published August 22nd 2008),Christian,Rob Bell
4571,The Bronze Bow,3.99,23204,2111,1.0,English,256 pages,Paperback,Published September 1st 1997 by HMH Books for Young Readers (first published June 1st 1961),Historical,Elizabeth George Speare
4572,True Valor,4.26,8518,216,1.0,English,352 pages,Paperback,Published November 1st 2005 by Tyndale House Publishers (first published 2002),Christian Fiction,Dee Henderson
4573,Holier Than Thou: How God’s Holiness Helps Us Trust Him,4.43,3538,475,,,168 pages,Paperback,Published August 17th 2021 by B Books (first published August 2021),Christian,Jackie Hill Perry
4574,"Dark Clouds, Deep Mercy: Discovering the Grace of Lament",4.56,2711,505,,English,224 pages,Paperback,Published March 31st 2019 by Crossway Books (first published March 2019),Christian,Mark Vroegop
4575,Unashamed,4.40,4406,703,1.0,English,256 pages,Hardcover,Published May 3rd 2016 by B Books (first published May 1st 2016),Biography,Lecrae Moore
4576,Bread and Wine: A Love Letter to Life Around the Table with Recipes,4.22,14640,1433,1.0,English,285 pages,Hardcover,Published April 9th 2013 by Zondervan (first published January 1st 2013),Nonfiction,Shauna Niequist
4577,Fools Rush In,3.60,13222,963,,English,336 pages,Paperback,Published September 1st 2009 by Fleming H. Revell Company,Romance,Janice Thompson
4578,Maid to Match,3.98,11295,894,3.0,English,363 pages,Paperback,Published 2010 by Bethany House Publishers,Historical,Deeanne Gist
4579,"Soul Surfer: A True Story of Faith, Family, and Fighting to Get Back on the Board",4.06,12820,1772,,English,222 pages,Paperback,Published June 6th 2006 by MTV Books (first published January 1st 2004),Nonfiction,Bethany Hamilton
4580,How Now Shall We Live?,4.10,4759,136,,English,656 pages,Paperback,Published November 1st 2004 by Tyndale House Publishers (first published September 1st 1999),Christian,Charles W. Colson
4581,Abide in Christ: The Joy of Being in God's Presence,4.48,3084,202,,English,256 pages,Paperback,Published December 1st 2002 by Whitaker House (first published January 1st 1864),Christian,Andrew Murray
4582,An Uncertain Choice,3.87,4712,669,1.0,,254 pages,Paperback,Published March 3rd 2015 by Zondervan,Historical,Jody Hedlund
4583,Light from Heaven,4.38,13926,597,,English,416 pages,Paperback,Published October 31st 2006 by G.P. Putnam's Sons (first published 2005),Fiction,Jan Karon
4584,On the Edge of the Dark Sea of Darkness,4.32,18024,2538,1.0,English,290 pages,Paperback,Published March 18th 2008 by Waterbrook Press,Fantasy,Andrew Peterson
