,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
3344,The 500 Hats of Bartholomew Cubbins,4.02,15325,430,,English,56 pages,Hardcover,Published December 9th 1989 by Random House Books for Young Readers (first published September 1st 1938),Childrens,Dr. Seuss
3345,Boy: Tales of Childhood,4.07,65352,3255,,English,176 pages,Paperback,Published April 5th 2001 by Puffin Books (first published 1984),Nonfiction,Roald Dahl
3346,Betsy-Tacy,4.07,24092,1299,,English,144 pages,Paperback,Published August 14th 2007 by HarperCollins (first published 1940),Classics,Maud Hart Lovelace
3347,Johnny Tremain,3.67,45989,2653,1.0,English,322 pages,Paperback,Published April 1st 1987 by Yearling (first published 1943),Historical,Esther Forbes
3348,The Sign of the Beaver,3.85,34811,2053,8.0,English,148 pages,Kindle Edition,Published April 27th 1983 by Houghton Mifflin Harcourt,Historical,Elizabeth George Speare
3349,Giraffes Can't Dance,4.31,29387,1719,,English,32 pages,Hardcover,Published September 1st 2001 by Orchard Books,Childrens,Giles Andreae
3350,The Mysterious Howling,3.93,21088,3025,1.0,English,272 pages,Hardcover,Published March 1st 2010 by Balzer & Bray (first published March 1st 2009),Childrens,Maryrose Wood
3351,The Enormous Crocodile,3.78,20324,999,,English,32 pages,Paperback,Published March 24th 2003 by Puffin (first published January 1st 1978),Childrens,Roald Dahl
3352,Room on the Broom,4.44,21366,1318,1.0,English,32 pages,Paperback,Published August 25th 2003 by Puffin Books (first published August 27th 2001),Childrens,Julia Donaldson
3353,Don't Let the Pigeon Stay Up Late!,4.33,36147,1100,,English,40 pages,Hardcover,Published April 1st 2006 by Hyperion Books for Children,Childrens,Mo Willems
3354,The High King,4.24,53463,1420,3.0,English,253 pages,Paperback,Published May 16th 2006 by Square Fish (first published October 27th 1968),Fantasy,Lloyd Alexander
3355,Hoot,3.83,103462,5432,6.0,English,292 pages,Paperback,Published March 14th 2006 by Yearling Books (first published September 10th 2002),Young Adult,Carl Hiaasen
3356,A Child's Garden of Verses,4.28,26000,760,,English,67 pages,Hardcover,Published February 1st 1999 by Simon & Schuster Books for Young Readers (first published 1885),Poetry,Robert Louis Stevenson
3357,Miss Peregrine's Home for Peculiar Children,3.92,1178671,64982,5.0,English,352 pages,Hardcover,Published June 7th 2011 by Quirk,Fantasy,Ransom Riggs
3358,Chicken Soup with Rice: A Book of Months,4.24,30336,549,,English,32 pages,Paperback,Published March 15th 1991 by HarperCollins (first published 1962),Childrens,Maurice Sendak
3359,The Wolves of Willoughby Chase,4.06,20621,1463,,English,181 pages,Hardcover,Published November 14th 2000 by Delacorte Press (first published August 6th 1962),Fantasy,Joan Aiken
3360,Skippyjon Jones,4.23,34437,1389,2.0,English,32 pages,Hardcover,Published September 1st 2003 by Dutton Children's Books,Childrens,Judy Schachner
3361,Bear Snores On,4.26,31789,897,1.0,English,34 pages,Hardcover,Published January 1st 2002 by Margaret K. McElderry Books,Childrens,Karma Wilson
3362,There Was an Old Lady Who Swallowed a Fly,4.23,59423,1127,1.0,English,36 pages,Hardcover,Published September 1st 1997 by Viking Books for Young Readers (first published 1997),Childrens,Simms Taback
3363,The Boy in the Striped Pajamas,4.15,719664,33255,6.0,English,240 pages,Hardcover,Published September 12th 2006 by David Fickling Books (first published 2006),Historical,John Boyne
3364,The Mark of Athena,4.47,539536,21215,2.0,English,586 pages,Hardcover,Published October 2nd 2012 by Disney-Hyperion Books,Fantasy,Rick Riordan
3365,Millions of Cats,4.08,21816,953,2.0,English,32 pages,Paperback,Published October 5th 2006 by Picture Puffin Books (first published 1928),Childrens,Wanda Gág
3366,The View from Saturday,3.76,45315,2322,2.0,English,176 pages,Paperback,Published May 1st 2003 by Aladdin Paperbacks (first published September 1st 1996),Young Adult,E.L. Konigsburg
3367,Anne's House of Dreams,4.16,99532,3496,,English,227 pages,Mass Market Paperback,Published November 1st 1983 by Bantam Books (first published 1917),Classics,L.M. Montgomery
3368,Pat the Bunny,4.07,24402,462,,English,18 pages,Hardcover,Published August 15th 1999 by Golden Books (first published 1940),Childrens,Dorothy Kunhardt
3369,The Fairy-Tale Detectives,4.04,53148,3636,,English,284 pages,Hardcover,Published October 1st 2005 by Amulet Books (first published August 1st 2005),Fantasy,Michael Buckley
3370,All-of-a-Kind Family,4.23,24772,1255,2.0,English,188 pages,Hardcover,Published August 23rd 2005 by Delacorte Press (first published 1951),Historical,Sydney Taylor
3371,Dear Mr. Henshaw,3.77,39573,1841,7.0,English,134 pages,Paperback,Published May 31st 2000 by HarperTrophy (first published August 22nd 1983),Fiction,Beverly Cleary
3372,The Pigeon Finds a Hot Dog!,4.34,28604,984,1.0,English,40 pages,Hardcover,Published May 1st 2004 by Hyperion Books for Children,Childrens,Mo Willems
3373,The Day the Crayons Came Home,4.39,15451,1749,1.0,English,48 pages,Hardcover,Published August 18th 2015 by Philomel Books,Childrens,Drew Daywalt
3374,Frog and Toad All Year,4.35,36317,404,1.0,English,64 pages,Paperback,Published September 5th 1984 by HarperCollins (first published August 25th 1976),Childrens,Arnold Lobel
3375,The Whipping Boy,3.59,26650,1548,4.0,English,90 pages,Paperback,Published April 15th 2003 by Greenwillow Books (first published April 14th 1986),Historical,Sid Fleischman
3376,The Complete Adventures of Curious George,4.23,45060,253,,English,432 pages,Hardcover,Published September 25th 2001 by HMH Books (first published 1969),Childrens,Margret Rey
3377,The Magician's Elephant,3.86,23841,3488,5.0,English,201 pages,Hardcover,Published September 8th 2009 by Candlewick Press,Fantasy,Kate DiCamillo
3378,The Seeing Stone,3.91,41773,1663,,English,114 pages,Hardcover,Published May 1st 2003 by Simon & Schuster Books for Young Readers,Fantasy,Tony DiTerlizzi
3379,Ramona Forever,4.08,33850,596,1.0,English,150 pages,Paperback,Published July 7th 1996 by Avon Books (first published April 28th 1984),Childrens,Beverly Cleary
3380,Emily of New Moon,4.11,47547,2399,,English,339 pages,Mass Market Paperback,Published April 1st 1983 by Dell Laurel-Leaf (first published December 13th 1923),Classics,L.M. Montgomery
3381,The Maze of Bones,3.86,82004,5096,,English,220 pages,Hardcover,"Published September 1st 2008 by Scholastic, Inc.",Mystery,Rick Riordan
3382,Knuffle Bunny Too: A Case of Mistaken Identity,4.27,28390,896,3.0,English,42 pages,Hardcover,Published September 4th 2007 by Hyperion Books for Children,Childrens,Mo Willems
3383,Now We Are Six,4.30,21480,610,,English,101 pages,Hardcover,Published October 31st 1988 by Dutton Books for Young Readers (first published October 13th 1927),Poetry,A.A. Milne
3384,Danny and the Dinosaur,4.02,30896,433,,English,64 pages,Paperback,Published 1978 by Harper Trophy (first published 1958),Childrens,Syd Hoff
3385,The Dot,4.23,30830,1959,2.0,English,32 pages,Hardcover,Published September 15th 2003 by Candlewick Press,Childrens,Peter H. Reynolds
3386,"Oh, the Thinks You Can Think!",4.13,15616,504,,English,64 pages,Paperback,Published 1975 by Beginner Books,Childrens,Dr. Seuss
3387,The Last Straw,4.15,147435,5671,,English,218 pages,Hardcover,Published January 1st 2009 by Amulet Books,Fiction,Jeff Kinney
3388,Journey,4.37,12610,2052,3.0,English,40 pages,Hardcover,Published August 6th 2013 by Candlewick Press,Childrens,Aaron Becker
3389,Among the Hidden,3.99,120473,6730,5.0,English,153 pages,Paperback,Published June 1st 2006 by Aladdin Paperbacks (first published September 1st 1998),Young Adult,Margaret Peterson Haddix
3390,The 101 Dalmatians,4.12,36297,1246,,English,184 pages,Hardcover,Published January 1st 1996 by Barnes Noble (first published 1956),Classics,Dodie Smith
3391,The Call of the Wild,3.89,398621,13824,,English,172 pages,Mass Market Paperback,Published January 1st 2001 by Scholastic (first published 1903),Classics,Jack London
3392,Magyk,3.84,117474,5501,1.0,English,564 pages,Hardcover,"Published May 11th 2005 by Katherine Tegen, Harper Collins",Fantasy,Angie Sage
3393,Ramona and Her Mother,4.10,26343,714,2.0,English,224 pages,Paperback,Published March 19th 2013 by HarperCollins (first published 1979),Childrens,Beverly Cleary
3394,Five Little Monkeys Jumping on the Bed,4.13,30282,805,,English,32 pages,Hardcover,Published March 20th 1989 by Clarion Books (first published March 1st 1989),Childrens,Eileen Christelow
3395,Out of My Mind,4.36,145219,16336,13.0,English,295 pages,Hardcover,Published March 9th 2010 by Atheneum Books for Young Readers,Realistic Fiction,Sharon M. Draper
3396,The Fantastic Flying Books of Mr. Morris Lessmore,4.45,13220,1935,4.0,English,52 pages,Hardcover,Published June 19th 2012 by Atheneum Books for Young Readers (first published 2011),Childrens,William Joyce
3397,Animalia,4.26,22767,679,2.0,English,32 pages,Hardcover,Published September 15th 1987 by Harry N. Abrams (first published 1986),Childrens,Graeme Base
3398,The Two Princesses of Bamarre,4.05,70645,2661,2.0,English,304 pages,Paperback,Published March 1st 2004 by Eos (first published March 20th 2001),Fantasy,Gail Carson Levine
3399,Tom's Midnight Garden,4.05,25557,1125,2.0,,240 pages,Paperback,Published October 30th 1992 by Greenwillow Books (first published December 31st 1958),Fantasy,Philippa Pearce
3400,One Crazy Summer,4.01,34361,4404,9.0,English,224 pages,Hardcover,Published January 26th 2010 by Quill Tree Books,Historical,Rita Williams-Garcia
3401,"Hand, Hand, Fingers, Thumb",4.24,29620,497,,English,24 pages,Board Book,Published January 20th 1998 by Random House Books for Young Readers (first published 1969),Childrens,Al Perkins
3402,The Stonekeeper,4.17,90192,6061,1.0,English,192 pages,Hardcover,Published September 29th 2015 by Graphix (first published January 1st 2008),Sequential Art,Kazu Kibuishi
3403,Henry Huggins,4.00,29325,869,,English,155 pages,Hardcover,Published September 1st 2000 by HarperCollins (first published 1950),Childrens,Beverly Cleary
3404,Out of the Dust,3.76,74172,5092,3.0,English,227 pages,Paperback,Published June 1st 2005 by Scholastic Inc. (first published January 1st 1997),Historical,Karen Hesse
3405,The Castle of Llyr,4.07,36437,1196,,English,174 pages,Paperback,Published May 16th 2006 by Square Fish (first published March 3rd 1966),Fantasy,Lloyd Alexander
3406,Each Peach Pear Plum,4.22,17866,730,1.0,English,34 pages,Board book,Published September 1st 1999 by Puffin Books (first published 1978),Childrens,Janet Ahlberg
3407,Bedtime for Frances,4.14,27611,342,,English,32 pages,Paperback,Published September 29th 1995 by HarperFestival (first published 1960),Childrens,Russell Hoban
3408,The Swiss Family Robinson,3.91,103077,2810,,English,345 pages,Hardcover,Published October 28th 2006 by Sterling (first published 1812),Classics,Johann David Wyss
3409,The Eternity Code,4.05,131744,2691,3.0,English,329 pages,Paperback,Published April 6th 2006 by Puffin (first published April 27th 2003),Fantasy,Eoin Colfer
3410,We Are in a Book!,4.53,17507,1674,4.0,English,57 pages,Hardcover,Published September 14th 2010 by Hyperion Books for Children,Childrens,Mo Willems
3411,A Sick Day for Amos McGee,4.25,21070,2783,4.0,English,32 pages,Hardcover,Published May 25th 2010 by Roaring Brook Press,Childrens,Philip C. Stead
3412,Lucinda's Secret,3.90,36023,1168,,English,114 pages,Hardcover,Published October 1st 2003 by Simon Schuster Books for Young Readers,Fantasy,Tony DiTerlizzi
3413,Charmed Life,3.96,32819,1494,3.0,English,252 pages,Paperback,Published 2000 by HarperCollins Children's Books (first published 1977),Fantasy,Diana Wynne Jones
3414,The Story of Doctor Dolittle,3.97,48625,1288,1.0,English,144 pages,Paperback,Published May 31st 2005 by HarperCollins (first published July 21st 1920),Classics,Hugh Lofting
3415,The Missing Piece,4.27,29322,1040,,English,112 pages,Hardcover,Published January 24th 2006 by HarperCollins (first published April 14th 1976),Poetry,Shel Silverstein
3416,The Mysterious Benedict Society and the Perilous Journey,4.21,52282,3049,2.0,English,440 pages,Hardcover,"Published May 1st 2008 by Little, Brown and Company",Mystery,Trenton Lee Stewart
3417,The House of Hades,4.56,357096,18858,1.0,English,597 pages,Hardcover,Published October 8th 2013 by Disney-Hyperion Books,Fantasy,Rick Riordan
3418,Scary Stories to Tell in the Dark,4.05,63729,3451,1.0,English,111 pages,Paperback,"Published October 1st 1989 by Scholastic, Inc. (first published October 14th 1981)",Horror,Alvin Schwartz
3419,The Real Mother Goose,4.32,36214,361,,English,128 pages,Hardcover,Published September 1st 1994 by Cartwheel (first published 1916),Childrens,Blanche Fisher Wright
3420,Love That Dog,4.04,43295,5126,5.0,English,112 pages,Paperback,Published April 8th 2008 by HarperCollins (first published 2001),Poetry,Sharon Creech
3421,Wishtree,4.30,32285,5176,5.0,English,224 pages,Hardcover,Published September 26th 2017 by Feiwel & Friends,Childrens,Katherine Applegate
3422,Rainbow Valley,4.01,46436,1855,,English,225 pages,Paperback,Published July 1st 1985 by Bantam Books (first published 1919),Classics,L.M. Montgomery
3423,The Opal Deception,4.05,134976,2251,,English,416 pages,Paperback,Published July 14th 2009 by Miramax Books (first published April 30th 2005),Fantasy,Eoin Colfer
3424,Barnyard Dance,4.25,24110,559,,English,24 pages,Board Book,Published October 1st 1993 by Workman Publishing Company,Childrens,Sandra Boynton
3425,Smile,4.24,250189,12027,6.0,English,214 pages,Hardcover,Published February 1st 2010 by Scholastic/Graphix (first published July 12th 2009),Sequential Art,Raina Telgemeier
3426,The Enchanted Wood,4.24,26991,1025,,English,213 pages,Paperback,Published January 1st 2002 by Egmont Books Ltd (first published May 1939),Fantasy,Enid Blyton
3427,The Ironwood Tree,3.94,37652,1045,,English,114 pages,Hardcover,Published April 1st 2004 by Simon Schuster Books for Young Readers,Fantasy,Tony DiTerlizzi
3428,Taran Wanderer,4.14,40302,1270,,English,222 pages,Paperback,Published May 16th 2006 by Square Fish (first published August 24th 1967),Fantasy,Lloyd Alexander
3429,And Tango Makes Three,4.31,11891,2081,1.0,English,32 pages,Hardcover,Published June 1st 2005 by Simon & Schuster Books for Young Readers,Childrens,Justin Richardson
3430,Madeline's Rescue,4.24,29183,542,1.0,English,56 pages,Hardcover,Published 1981 by The Viking Press (first published 1953),Childrens,Ludwig Bemelmans
3431,Al Capone Does My Shirts,3.84,43095,4189,7.0,English,225 pages,Paperback,Published April 20th 2006 by Puffin Books (first published March 30th 2004),Historical,Gennifer Choldenko
3432,The Trials of Morrigan Crow,4.34,55670,9542,6.0,English,465 pages,Hardcover,"Published October 31st 2017 by Little, Brown Books for Young Readers (first published October 12th 2017)",Fantasy,Jessica Townsend
3433,Dog Days,4.17,140989,5860,1.0,English,218 pages,Paperback,Published October 12th 2009 by Amulet Books,Fiction,Jeff Kinney
3434,Blubber,3.79,34108,1435,2.0,English,127 pages,Paperback,Published 2006 by Macmillan Children's Books (first published January 1st 1974),Fiction,Judy Blume
3435,Many Waters,3.97,45907,1871,,English,359 pages,Paperback,Published May 1st 2007 by Square Fish (first published 1986),Fantasy,Madeleine L'Engle
3436,Five on a Treasure Island,4.11,30581,1445,,English,256 pages,Paperback,Published June 14th 2001 by Hodder (first published 1942),Childrens,Enid Blyton
